timestamp,time_s,force_g,position,strain,top_platen,sample_top,bottom_platen,orig_top_platen,orig_sample_top,orig_bottom_platen
00:01:15.148,75.148,458,1917,24.17302798982189,1754,0,2052,1489,1642,2035
00:01:15.532,75.532,458,1917,24.17302798982189,1754,0,2052,1489,1642,2035
00:01:15.922,75.922,458,1917,24.17302798982189,1754,0,2052,1489,1642,2035
00:01:16.306,76.306,459,1917,24.17302798982189,1754,0,2052,1489,1642,2035
00:01:16.736,76.736,458,1917,24.17302798982189,1755,0,2053,1489,1642,2035
00:01:17.153,77.15299999999999,458,1917,24.17302798982189,1755,0,2053,1489,1642,2035
00:01:17.536,77.536,458,1917,24.17302798982189,1755,0,2053,1489,1642,2035
00:01:17.927,77.92699999999999,458,1917,24.17302798982189,1755,0,2053,1489,1642,2035
00:01:18.469,78.469,457,1917,24.17302798982189,1755,0,2053,1489,1642,2035
00:01:19.064,79.064,458,1917,24.17302798982189,1755,0,2053,1489,1642,2035
00:01:19.666,79.666,458,1917,24.17302798982189,1755,0,2053,1489,1642,2035
00:01:20.328,80.328,457,1917,24.17302798982189,1755,0,2053,1489,1642,2035
00:01:20.890,80.89,458,1917,24.427480916030532,1756,0,2053,1489,1642,2035
00:01:21.432,81.432,458,1917,24.427480916030532,1756,0,2053,1489,1642,2035
00:01:21.975,81.975,457,1917,24.427480916030532,1756,0,2053,1489,1642,2035
00:01:22.530,82.53,457,1917,24.427480916030532,1756,0,2053,1489,1642,2035
00:01:23.033,83.033,458,1917,24.427480916030532,1756,0,2053,1489,1642,2035
00:01:23.529,83.529,458,1917,24.68193384223919,1757,0,2053,1489,1642,2035
00:01:24.038,84.038,458,1917,24.68193384223919,1757,0,2053,1489,1642,2035
00:01:24.561,84.561,458,1917,24.68193384223919,1757,0,2053,1489,1642,2035
00:01:25.044,85.044,458,1917,24.68193384223919,1757,0,2053,1489,1642,2035
00:01:25.619,85.619,458,1917,25.445292620865146,1760,0,2053,1489,1642,2035
00:01:26.122,86.122,458,1917,24.936386768447832,1758,0,2053,1489,1642,2035
00:01:26.638,86.638,458,1917,24.936386768447832,1758,0,2053,1489,1642,2035
00:01:27.134,87.134,457,1917,24.936386768447832,1758,0,2053,1489,1642,2035
00:01:27.696,87.696,458,1917,25.19083969465649,1758,0,2052,1489,1642,2035
00:01:28.252,88.252,457,1917,24.936386768447832,1757,0,2052,1489,1642,2035
00:01:28.854,88.854,457,1917,24.936386768447832,1757,0,2052,1489,1642,2035
00:01:29.356,89.356,458,1917,24.936386768447832,1757,0,2052,1489,1642,2035
00:01:29.839,89.839,458,1917,25.19083969465649,1757,0,2051,1489,1642,2035
00:01:30.355,90.355,458,1917,25.445292620865146,1758,0,2051,1489,1642,2035
00:01:30.831,90.831,458,1917,25.19083969465649,1758,0,2052,1489,1642,2035
00:01:31.301,91.301,458,1917,25.445292620865146,1759,0,2052,1489,1642,2035
00:01:31.771,91.771,458,1917,25.445292620865146,1759,0,2052,1489,1642,2035
00:01:32.267,92.267,458,1917,25.445292620865146,1759,0,2052,1489,1642,2035
00:01:32.796,92.79599999999999,458,1917,25.69974554707379,1760,0,2052,1489,1642,2035
00:01:33.259,93.259,459,1917,25.69974554707379,1760,0,2052,1489,1642,2035
00:01:33.755,93.755,458,1917,25.954198473282446,1760,0,2051,1489,1642,2035
