timestamp,time (s),force,position,strain
00:01:27.177,87.17699999999999,12,109978,90.65077910174152
00:01:27.243,87.243,12,110065,90.65077910174152
00:01:27.548,87.548,16,110461,90.60494958753438
00:01:27.614,87.614,18,110542,90.60494958753438
00:01:27.938,87.938,42,110907,90.60494958753438
00:01:28.011,88.011,52,110987,90.60494958753438
00:01:28.342,88.342,121,111348,90.74243813015582
00:01:28.414,88.414,147,111430,90.74243813015582
00:01:28.732,88.732,330,111810,91.7506874427131
00:01:28.798,88.798,385,111895,91.7506874427131
00:01:29.142,89.142,507,112396,92.25481209899175
00:01:29.208,89.208,462,112512,92.25481209899175
00:01:29.526,89.526,169,113027,92.07149404216315
00:01:29.598,89.598,124,113145,92.07149404216315
00:01:29.936,89.936,28,113664,91.4757103574702
00:01:30.009,90.009,21,113772,91.4757103574702
00:01:30.372,90.372,11,114268,90.65077910174152
00:01:30.452,90.452,12,114370,90.65077910174152
00:01:30.776,90.776,25,114767,90.60494958753438
00:01:30.842,90.842,31,114843,90.60494958753438
00:01:31.153,91.15299999999999,70,115182,90.65077910174152
00:01:31.219,91.219,82,115255,90.65077910174152
00:01:31.557,91.557,199,115633,91.38405132905591
00:01:31.623,91.623,234,115711,91.38405132905591
00:01:31.947,91.947,478,116129,91.97983501374885
00:01:32.013,92.013,515,116224,91.97983501374885
00:01:32.377,92.37700000000001,325,116798,92.25481209899175
00:01:32.456,92.456,250,116927,92.25481209899175
00:01:32.807,92.807,58,117489,91.7506874427131
00:01:32.893,92.893,40,117622,91.7506874427131
00:01:33.204,93.20400000000001,13,118064,90.65077910174152
00:01:33.277,93.277,12,118162,90.65077910174152
00:01:33.634,93.634,15,118625,90.60494958753438
00:01:33.707,93.707,19,118713,90.60494958753438
00:01:34.017,94.017,43,119065,90.60494958753438
00:01:34.084,94.084,54,119139,90.60494958753438
00:01:34.408,94.408,123,119494,90.74243813015582
00:01:34.481,94.481,149,119576,90.74243813015582
00:01:34.798,94.798,334,119953,91.7506874427131
00:01:34.871,94.87100000000001,393,120047,91.7506874427131
00:01:35.221,95.221,498,120562,92.25481209899175
00:01:35.294,95.294,442,120686,92.25481209899175
00:01:35.612,95.612,154,121201,92.07149404216315
00:01:35.684,95.684,112,121320,92.07149404216315
00:01:35.995,95.995,29,121798,91.4757103574702
00:01:36.061,96.061,23,121896,91.4757103574702
00:01:36.386,96.386,12,122343,90.65077910174152
00:01:36.458,96.458,11,122437,90.65077910174152
