timestamp,time_s,force_g,position,strain,top_platen,sample_top,bottom_platen,orig_top_platen,orig_sample_top,orig_bottom_platen
00:00:08.439,8.439,257,0,-4.23216444981863,182,0,862,135,253,1080
00:00:08.491,8.491,255,0,-4.23216444981863,183,0,862,135,253,1080
00:00:08.558,8.558,256,0,-4.23216444981863,186,0,862,135,253,1080
00:00:08.610,8.61,257,0,-3.99032648125757,187,0,860,135,253,1080
00:00:08.663,8.663,257,0,-3.99032648125757,184,0,860,135,253,1080
00:00:08.716,8.716,256,0,-3.62756952841596,184,0,857,135,253,1080
00:00:08.776,8.776,258,0,-3.62756952841596,187,0,857,135,253,1080
00:00:08.829,8.829,257,0,-3.02297460701331,187,0,852,135,253,1080
00:00:08.881,8.881,257,0,-2.78113663845222,187,0,850,135,253,1080
00:00:08.934,8.934,258,0,-2.78113663845222,187,0,850,135,253,1080
00:00:08.987,8.987,257,0,-2.2974607013301,187,0,846,135,253,1080
00:00:09.040,9.04,256,0,-2.41837968561065,188,0,847,135,253,1080
00:00:09.093,9.093,257,0,-2.05562273276905,188,0,844,135,253,1080
00:00:09.146,9.146,257,0,-1.69286577992744,190,0,841,135,253,1080
00:00:09.205,9.205,258,0,-1.57194679564692,189,0,840,135,253,1080
00:00:09.265,9.265,257,0,-0.846432889963737,190,0,834,135,253,1080
00:00:09.324,9.324,257,0,-0.483675937122129,192,0,831,135,253,1080
00:00:09.384,9.384,257,0,-0.120918984280522,190,0,828,135,253,1080
00:00:09.437,9.437,257,0,0.483675937122129,192,0,823,135,253,1080
00:00:09.489,9.489,257,0,0.483675937122129,191,0,823,135,253,1080
00:00:09.536,9.536,258,0,1.20918984280533,192,0,817,135,253,1080
00:00:09.589,9.589,257,0,1.45102781136639,193,0,815,135,253,1080
00:00:09.648,9.648,257,0,1.69286577992744,193,0,813,135,253,1080
00:00:09.701,9.701,256,0,2.05562273276905,194,0,810,135,253,1080
00:00:09.754,9.754,257,0,2.41837968561065,193,0,807,135,253,1080
00:00:09.807,9.807,257,0,2.78113663845224,194,0,804,135,253,1080
00:00:09.860,9.86,256,0,3.0229746070133,193,0,802,135,253,1080
00:00:09.912,9.912,258,0,3.7484885126965,195,0,796,135,253,1080
00:00:09.965,9.965,257,0,4.47400241837968,195,0,790,135,253,1080
00:00:10.018,10.018,257,0,4.59492140266022,193,0,789,135,253,1080
00:00:10.071,10.071,257,0,5.32043530834341,194,0,783,135,253,1080
00:00:10.124,10.124,257,0,5.32043530834341,194,0,783,135,253,1080
00:00:10.177,10.177,257,0,5.80411124546554,197,0,779,135,253,1080
00:00:10.230,10.23,258,0,6.4087061668682,194,0,774,135,253,1080
00:00:10.283,10.283,257,0,6.4087061668682,195,0,774,135,253,1080
00:00:10.335,10.335,257,0,6.65054413542926,196,0,772,135,253,1080
00:00:10.388,10.388,257,0,7.61789600967352,196,0,764,135,253,1080
00:00:10.441,10.441,257,0,8.10157194679564,196,0,760,135,253,1080
00:00:10.494,10.494,258,0,8.10157194679564,195,0,760,135,253,1080
00:00:10.547,10.547,257,0,9.0689238210399,197,0,752,135,253,1080
00:00:10.600,10.6,257,0,8.46432889963724,197,0,757,135,253,1080
00:00:10.653,10.653,258,0,9.67351874244257,197,0,747,135,253,1080
00:00:10.706,10.706,257,0,9.91535671100363,197,0,745,135,253,1080
00:00:10.758,10.758,257,0,10.5199516324063,197,0,740,135,253,1080
